rspd_id,model_id,purchase,V1,V2,V3,V4
23807,56,0,-1.295620727,-1.323457908,-1.15348533,A
23807,142,0,-1.190269789,-1.472264772,-1.21808328,B
23807,17,0,-1.319369837,-1.60015365,-1.024900539,A
23813,181,1,-1.118127641,-0.682355932,-0.616436128,A
23813,81,0,-0.964759292,-0.762368674,-0.672906016,A
23813,189,0,-0.797381559,-0.988639608,-0.825034934,E
23813,331,0,-0.740768938,-1.161743166,-1.050890021,D
23813,42,0,-0.430685017,0.612896098,-0.33732192,A
23813,309,0,-0.748623807,-1.215003334,-1.088492787,C
23833,57,1,-0.985652655,-1.085910631,-0.505382877,A
23833,386,0,-1.261538395,-0.937984069,-1.165959453,A
23833,50,0,-1.166443336,-1.161743166,-0.887876789,A
23833,209,0,0.870546378,0.608932657,0.868104033,D
23833,376,0,-0.161234116,-0.865809666,-0.426619299,C
23833,43,0,-0.848919389,-1.022730374,-1.124618783,A
23865,245,0,1.362624476,0.70698365,1.130984328,C
23865,81,0,-0.964759292,-0.762368674,-0.672906016,A
23865,131,0,-0.395710238,-0.316980406,-0.134253183,B
23865,268,0,-0.978868306,-1.347918982,-0.917657999,D
23865,48,0,-1.142151197,-1.074356967,-0.879034383,A
23865,92,1,-1.013567103,-1.034151744,-0.649486598,A
23874,161,0,-0.791145017,-0.994303452,-0.75134277,E
23874,296,0,-0.135338577,-0.135501809,-0.312938957,C
23874,247,0,-0.467697582,-0.144872576,-0.124958137,A
23874,335,0,0.485725858,1.093337792,0.992029867,D
23874,130,1,-0.76753021,-0.380788749,-0.825034934,B
23874,42,0,-0.430685017,0.612896098,-0.33732192,A
23912,348,0,0.265088673,-0.687645969,0.080446139,C
23912,372,0,-0.746678846,-1.453391881,-1.088492787,C
23912,271,0,-0.194074676,0.02087903,-0.186531119,D
23912,73,1,-1.004278178,-0.811070012,-0.953056433,C
23912,79,0,-0.990491672,-0.666523126,-0.941359948,A
23912,370,0,-0.733912492,-1.074356967,-1.231419508,C
23950,319,0,-1.123848697,-1.561402941,-1.191359125,D
23950,267,0,-0.748517815,-0.921225135,-0.989448678,D
23950,106,0,-0.439348625,-0.677072122,-0.506983733,C
23950,214,0,-1.513285148,-1.37251409,-1.326819405,A
23950,88,1,-1.165871361,-0.624573325,-0.388148742,A
23950,153,0,-0.824122533,-0.838356394,-0.825034934,E
23971,357,0,-0.189963531,-0.526486244,-0.160255534,C
23971,353,0,-0.293648684,-0.746251616,-0.426619299,C
23971,279,0,-0.004954006,0.870777493,-0.083045861,D
23971,354,1,-0.802876038,-1.347918982,-1.285487276,C
23971,161,0,-0.791145017,-0.994303452,-0.75134277,E
23971,305,0,0.009746489,0.141295682,0.447752798,C
23973,319,0,-1.123848697,-1.561402941,-1.191359125,D
23973,366,0,-0.355591214,-0.860305562,-0.649486598,C
23973,245,0,1.362624476,0.70698365,1.130984328,C
23973,76,1,-0.264728536,-0.001779251,-0.276165693,C
23973,281,0,-0.92726588,-1.034151744,-1.326819405,C
23973,274,0,-0.568913014,-0.994303452,-0.539623546,D
23977,66,0,-0.975444272,-0.805632585,-0.505382877,A
23977,353,0,-0.293648684,-0.746251616,-0.426619299,C
23977,73,0,-1.004278178,-0.811070012,-0.953056433,C
23977,324,0,-0.392364776,-0.677072122,-0.25797989,D
23977,76,1,-0.264728536,-0.001779251,-0.276165693,C
23977,75,0,-0.966209177,-0.816514035,-1.326819405,C
23985,190,1,-0.689303595,-0.887893823,-0.532535565,E
23985,318,0,-0.780090076,-1.109107561,-0.886478539,D
23985,144,0,-0.366828799,-0.655998863,-0.235072948,D
23985,47,0,-0.712592266,-0.385734861,-0.513196748,A
23985,58,0,-1.172907827,-0.910087174,-0.838254465,A
23985,10,0,0.550616201,0.439226548,0.262464104,C
23999,66,0,-0.975444272,-0.805632585,-0.505382877,A
23999,224,0,-0.032345858,0.141295682,0.040564322,D
23999,111,0,0.210530306,0.271409023,0.32164859,B
23999,369,0,-0.792137286,-1.074356967,-1.231419508,C
23999,278,0,0.142300559,0.480218577,0.135233175,D
23999,155,1,-0.543616054,-1.287014439,-0.505382877,E
24002,134,0,0.262955509,0.624765464,0.873872287,B
24002,358,1,0.574750505,0.267132132,0.73162331,C
24002,348,0,0.265088673,-0.687645969,0.080446139,C
24002,166,0,0.534266528,1.17796426,1.325930036,E
24002,362,0,0.51900133,0.0344193,0.51449167,C
24002,113,0,0.060897781,0.829442286,0.080446139,B
24023,63,0,-1.27255916,-0.988639608,-0.840769521,A
24023,139,0,-0.524243189,-0.572681465,-0.134253183,B
24023,276,1,-0.429548588,-0.910087174,0.05659346,D
24023,77,0,-0.019288892,0.581090147,0.064569661,C
24023,138,0,0.174011347,0.926537166,0.188845514,B
24023,248,0,-0.716512855,-1.091698634,-0.894178608,A
24025,109,0,-0.394976495,-0.460588113,0.166009402,B
24025,137,0,-0.815163519,-1.051338476,-0.813694612,B
24025,43,0,-0.848919389,-1.022730374,-1.124618783,A
24025,302,1,-0.756846587,-0.921225135,-0.894178608,A
24025,179,0,0.959158997,1.616873727,1.511239752,B
24025,381,0,-1.644305429,-2.014361704,-1.749601,A
24027,361,0,1.529312967,1.597827322,1.197669263,C
24027,155,0,-0.543616054,-1.287014439,-0.505382877,E
24027,279,0,-0.004954006,0.870777493,-0.083045861,D
24027,272,1,-0.815319206,-1.209054233,-0.825034934,D
24027,56,0,-1.295620727,-1.323457908,-1.15348533,A
24027,386,0,-1.261538395,-0.937984069,-1.165959453,A
24029,375,0,0.295547118,0.45566831,0.080446139,C
24029,153,0,-0.824122533,-0.838356394,-0.825034934,E
24029,303,0,-0.449874569,-0.258874792,-0.324449355,A
24029,111,0,0.210530306,0.271409023,0.32164859,B
24029,304,0,0.010393624,0.867035437,0.113618376,A
24029,220,1,-0.531765251,-0.849317562,-0.465690982,D
24060,45,0,-0.548610225,-0.465622994,-0.471407399,A
24060,52,0,-1.769478065,-2.04290613,-2.027724801,A
24060,22,0,-1.188455531,-1.057082041,-0.941359948,A
24060,144,0,-0.366828799,-0.655998863,-0.235072948,D
24060,50,1,-1.166443336,-1.161743166,-0.887876789,A
24060,180,0,-1.136424403,-1.011337992,-0.73769544,A
24088,343,0,0.525857598,0.488372251,0.803759183,C
24088,108,0,-0.967407575,-0.90452854,-1.244827244,B
24088,47,0,-0.712592266,-0.385734861,-0.513196748,A
24088,78,0,-0.698937451,-1.109107561,-0.680833013,A
24088,46,1,-1.306485631,-1.126584271,-0.916714579,A
24088,24,0,0.960588466,0.737912944,1.151692826,C
24125,318,0,-0.780090076,-1.109107561,-0.886478539,D
24125,25,0,0.418302208,-0.415526536,0.233901451,C
24125,191,0,-0.843833392,-0.926804496,-0.747813742,E
24125,247,0,-0.467697582,-0.144872576,-0.124958137,A
24125,380,1,-1.002124022,-0.887893823,-0.497393935,A
24125,37,0,1.150466277,0.825665596,1.136177553,C
24131,177,0,1.359529087,1.651583605,1.801788315,B
24131,78,0,-0.698937451,-1.109107561,-0.680833013,A
24131,253,0,0.427533476,-0.405573991,-0.097278526,C
24131,139,0,-0.524243189,-0.572681465,-0.134253183,B
24131,153,0,-0.824122533,-0.838356394,-0.825034934,E
24131,79,1,-0.990491672,-0.666523126,-0.941359948,A
24146,74,0,-0.537793831,-0.052033776,-0.505382877,C
24146,94,0,-1.326630418,-1.434598012,-1.191622325,A
24146,325,1,-0.716346291,-0.843833632,-0.649486598,D
24146,61,0,-1.736294856,-1.619655184,-1.706220091,A
24146,189,0,-0.797381559,-0.988639608,-0.825034934,E
24146,264,0,-1.207220394,-1.256869289,-0.649486598,D
24147,296,0,-0.135338577,-0.135501809,-0.312938957,C
24147,46,1,-1.306485631,-1.126584271,-0.916714579,A
24147,48,0,-1.142151197,-1.074356967,-0.879034383,A
24147,357,0,-0.189963531,-0.526486244,-0.160255534,C
24147,166,0,0.534266528,1.17796426,1.325930036,E
24147,59,0,-1.403428477,-1.197179634,-0.894178608,A
24150,324,1,-0.392364776,-0.677072122,-0.25797989,D
24150,357,0,-0.189963531,-0.526486244,-0.160255534,C
24150,10,0,0.550616201,0.439226548,0.262464104,C
24150,94,0,-1.326630418,-1.434598012,-1.191622325,A
24150,160,0,-0.100040481,0.561096368,0.022974723,E
24150,206,0,1.531540018,1.342575989,1.781831809,D
24152,107,0,-0.565961464,-0.865809666,-0.692231859,B
24152,264,0,-1.207220394,-1.256869289,-0.649486598,D
24152,180,0,-1.136424403,-1.011337992,-0.73769544,A
24152,281,0,-0.92726588,-1.034151744,-1.326819405,C
24152,111,0,0.210530306,0.271409023,0.32164859,B
24152,22,1,-1.188455531,-1.057082041,-0.941359948,A
24162,11,0,1.105487548,0.726339419,1.099596424,C
24162,229,0,0.49450252,-1.238878901,-0.331530395,C
24162,139,0,-0.524243189,-0.572681465,-0.134253183,B
24162,129,1,-0.192596285,-0.107506317,-0.134253183,B
24162,53,0,-1.347654875,-1.478573412,-1.499338623,A
24162,337,0,0.344183884,0.414450427,0.632086314,D
24174,57,0,-0.985652655,-1.085910631,-0.505382877,A
24174,213,0,-1.711764715,-1.567838205,-1.411591485,A
24174,116,0,-0.229598436,0.185087209,0.062338888,A
24174,131,1,-0.395710238,-0.316980406,-0.134253183,B
24174,335,0,0.485725858,1.093337792,0.992029867,D
24174,153,0,-0.824122533,-0.838356394,-0.825034934,E
24181,266,0,-0.505118196,-0.420511097,-0.505382877,D
24181,142,0,-1.190269789,-1.472264772,-1.21808328,B
24181,368,0,0.00159652,-0.177825185,-0.267056259,C
24181,84,0,-0.878503991,-0.577843738,-0.388148742,A
24181,338,0,1.00291967,1.613704933,0.171966883,D
24181,380,1,-1.002124022,-0.887893823,-0.497393935,A
24184,119,0,-1.074327998,-0.671794525,-0.628384896,A
24184,264,1,-1.207220394,-1.256869289,-0.649486598,D
24184,57,0,-0.985652655,-1.085910631,-0.505382877,A
24184,78,0,-0.698937451,-1.109107561,-0.680833013,A
24184,130,0,-0.76753021,-0.380788749,-0.825034934,B
24184,123,0,1.115348978,2.005056257,1.581682068,B
24189,63,0,-1.27255916,-0.988639608,-0.840769521,A
24189,46,1,-1.306485631,-1.126584271,-0.916714579,A
24189,86,0,-1.632997463,-1.080130082,-1.499338623,A
24189,206,0,1.531540018,1.342575989,1.781831809,D
24189,79,0,-0.990491672,-0.666523126,-0.941359948,A
24189,357,0,-0.189963531,-0.526486244,-0.160255534,C
24191,305,0,0.009746489,0.141295682,0.447752798,C
24191,343,0,0.525857598,0.488372251,0.803759183,C
24191,264,1,-1.207220394,-1.256869289,-0.649486598,D
24191,184,0,-1.416292862,-1.491217352,-1.151671375,A
24191,150,0,0.194904003,0.648410449,0.378481419,D
24191,330,0,0.339941107,0.167621833,0.755900558,D
24193,42,0,-0.430685017,0.612896098,-0.33732192,A
24193,348,0,0.265088673,-0.687645969,0.080446139,C
24193,215,1,-1.252563536,-0.977333315,-1.211707067,A
24193,213,0,-1.711764715,-1.567838205,-1.411591485,A
24193,50,0,-1.166443336,-1.161743166,-0.887876789,A
24193,203,0,0.54398755,-0.603744536,-1.113879166,D
24213,209,0,0.870546378,0.608932657,0.868104033,D
24213,320,0,-1.610562132,-1.826293713,-1.615720339,D
24213,46,1,-1.306485631,-1.126584271,-0.916714579,A
24213,231,0,0.699341056,0.385371036,0.682350054,C
24213,325,0,-0.716346291,-0.843833632,-0.649486598,D
24213,22,0,-1.188455531,-1.057082041,-0.941359948,A
24215,50,0,-1.166443336,-1.161743166,-0.887876789,A
24215,234,0,0.703218979,0.51679403,0.420274094,C
24215,60,0,-1.480007707,-1.097494111,-1.421094314,A
24215,302,0,-0.756846587,-0.921225135,-0.894178608,A
24215,284,0,-0.533104014,0.02087903,-0.505382877,C
24215,380,1,-1.002124022,-0.887893823,-0.497393935,A
24230,145,0,0.122251326,0.335078118,0.178366798,D
24230,131,1,-0.395710238,-0.316980406,-0.134253183,B
24230,109,0,-0.394976495,-0.460588113,0.166009402,B
24230,373,0,-0.878562136,-0.988639608,-1.326819405,C
24230,86,0,-1.632997463,-1.080130082,-1.499338623,A
24230,171,0,0.946701133,1.226602773,1.590349449,D
24245,153,0,-0.824122533,-0.838356394,-0.825034934,E
24245,284,0,-0.533104014,0.02087903,-0.505382877,C
24245,349,0,0.389962554,-0.552091539,0.080446139,C
24245,206,0,1.531540018,1.342575989,1.781831809,D
24245,139,1,-0.524243189,-0.572681465,-0.134253183,B
24245,116,0,-0.229598436,0.185087209,0.062338888,A
24254,91,0,-1.294599109,-1.051338476,-1.124618783,A
24254,191,0,-0.843833392,-0.926804496,-0.747813742,E
24254,60,0,-1.480007707,-1.097494111,-1.421094314,A
24254,123,0,1.115348978,2.005056257,1.581682068,B
24254,180,0,-1.136424403,-1.011337992,-0.73769544,A
24254,380,1,-1.002124022,-0.887893823,-0.497393935,A
24257,191,0,-0.843833392,-0.926804496,-0.747813742,E
24257,189,0,-0.797381559,-0.988639608,-0.825034934,E
24257,97,0,-0.507665144,0.14569411,-0.083045861,A
24257,135,0,0.129673827,0.335078118,0.44091138,B
24257,23,1,-0.975242734,-0.8548082,-0.388148742,A
24257,78,0,-0.698937451,-1.109107561,-0.680833013,A
24260,22,0,-1.188455531,-1.057082041,-0.941359948,A
24260,117,0,-0.383010795,-0.187284822,-0.161126953,A
24260,365,0,-0.2941917,-1.268903066,-0.628384896,C
24260,93,1,-1.243165028,-1.057082041,-0.910826249,A
24260,127,0,0.907391712,2.300187625,1.868473249,B
24260,364,0,-0.519509165,-1.057082041,-0.989448678,C
24264,267,0,-0.748517815,-0.921225135,-0.989448678,D
24264,214,1,-1.513285148,-1.37251409,-1.326819405,A
24264,22,0,-1.188455531,-1.057082041,-0.941359948,A
24264,71,0,0.975765834,2.007960557,1.502293278,B
24264,157,0,0.347763509,0.710861487,0.833212255,E
24264,317,0,-1.58118352,-1.731793465,-1.499338623,D
24269,222,0,0.41942052,0.795337129,0.127479566,D
24269,22,0,-1.188455531,-1.057082041,-0.941359948,A
24269,319,0,-1.123848697,-1.561402941,-1.191359125,D
24269,234,0,0.703218979,0.51679403,0.420274094,C
24269,366,0,-0.355591214,-0.860305562,-0.649486598,C
24269,57,1,-0.985652655,-1.085910631,-0.505382877,A
24298,160,0,-0.100040481,0.561096368,0.022974723,E
24298,97,0,-0.507665144,0.14569411,-0.083045861,A
24298,145,0,0.122251326,0.335078118,0.178366798,D
24298,284,1,-0.533104014,0.02087903,-0.505382877,C
24298,324,0,-0.392364776,-0.677072122,-0.25797989,D
24298,130,0,-0.76753021,-0.380788749,-0.825034934,B
24319,69,0,-0.799773184,-0.567525122,-0.539420753,A
24319,130,1,-0.76753021,-0.380788749,-0.825034934,B
24319,139,0,-0.524243189,-0.572681465,-0.134253183,B
24319,380,0,-1.002124022,-0.887893823,-0.497393935,A
24319,334,0,-0.131594154,-0.292678257,-0.25797989,D
24319,310,0,-0.042314238,-0.112160124,0.080446139,C
24322,155,0,-0.543616054,-1.287014439,-0.505382877,E
24322,85,0,-0.472428329,0.245686339,-0.124270987,A
24322,52,0,-1.769478065,-2.04290613,-2.027724801,A
24322,357,0,-0.189963531,-0.526486244,-0.160255534,C
24322,374,0,-0.808084988,-0.346317739,-1.152448623,C
24322,76,1,-0.264728536,-0.001779251,-0.276165693,C
24324,303,0,-0.449874569,-0.258874792,-0.324449355,A
24324,326,0,0.751620643,0.810526978,0.755900558,D
24324,43,0,-0.848919389,-1.022730374,-1.124618783,A
24324,130,1,-0.76753021,-0.380788749,-0.825034934,B
24324,331,0,-0.740768938,-1.161743166,-1.050890021,D
24324,186,0,-0.368898693,0.043423508,-0.331530395,A
24332,116,0,-0.229598436,0.185087209,0.062338888,A
24332,113,0,0.060897781,0.829442286,0.080446139,B
24332,380,0,-1.002124022,-0.887893823,-0.497393935,A
24332,180,0,-1.136424403,-1.011337992,-0.73769544,A
24332,27,0,0.833517674,0.258566107,1.136177553,C
24332,119,1,-1.074327998,-0.671794525,-0.628384896,A
24336,130,1,-0.76753021,-0.380788749,-0.825034934,B
24336,308,0,-0.335357209,-0.666523126,-0.426619299,C
24336,65,0,-1.884360145,-2.107802624,-2.123680434,A
24336,82,0,-1.017705744,-0.614146849,-0.895347356,A
24336,111,0,0.210530306,0.271409023,0.32164859,B
24336,102,0,-1.664425972,-1.751876702,-1.679524286,A
24340,138,0,0.174011347,0.926537166,0.188845514,B
24340,166,0,0.534266528,1.17796426,1.325930036,E
24340,139,0,-0.524243189,-0.572681465,-0.134253183,B
24340,180,0,-1.136424403,-1.011337992,-0.73769544,A
24340,84,0,-0.878503991,-0.577843738,-0.388148742,A
24340,130,1,-0.76753021,-0.380788749,-0.825034934,B
24344,1,0,0.25312209,-0.887893823,-0.586708317,C
24344,351,0,-0.42815394,-0.645499219,-0.649486598,C
24344,253,0,0.427533476,-0.405573991,-0.097278526,C
24344,74,1,-0.537793831,-0.052033776,-0.505382877,C
24344,384,0,-0.778994691,-0.762368674,-0.41115998,A
24344,113,0,0.060897781,0.829442286,0.080446139,B
24348,326,0,0.751620643,0.810526978,0.755900558,D
24348,118,0,-1.146420679,-0.838356394,-0.769285309,A
24348,74,1,-0.537793831,-0.052033776,-0.505382877,C
24348,119,0,-1.074327998,-0.671794525,-0.628384896,A
24348,18,0,-1.2827713,-1.039873346,-1.127695736,A
24348,375,0,0.295547118,0.45566831,0.080446139,C
24369,355,1,-0.967873069,-1.10329708,-1.608868696,C
24369,22,0,-1.188455531,-1.057082041,-0.941359948,A
24369,46,0,-1.306485631,-1.126584271,-0.916714579,A
24369,85,0,-0.472428329,0.245686339,-0.124270987,A
24369,192,0,-0.392362017,-0.470663529,-0.322217397,E
24369,119,0,-1.074327998,-0.671794525,-0.628384896,A
24379,357,1,-0.189963531,-0.526486244,-0.160255534,C
24379,271,0,-0.194074676,0.02087903,-0.186531119,D
24379,383,0,-0.902140492,-0.79477745,-0.825034934,A
24379,105,0,0.302824423,1.267877509,0.307236234,C
24379,129,0,-0.192596285,-0.107506317,-0.134253183,B
24379,367,0,0.246549423,0.056896042,0.371447556,C
24393,224,0,-0.032345858,0.141295682,0.040564322,D
24393,23,0,-0.975242734,-0.8548082,-0.388148742,A
24393,190,0,-0.689303595,-0.887893823,-0.532535565,E
24393,189,1,-0.797381559,-0.988639608,-0.825034934,E
24393,161,0,-0.791145017,-0.994303452,-0.75134277,E
24393,100,0,-1.382006233,-1.52936429,-1.052632295,A
24397,308,0,-0.335357209,-0.666523126,-0.426619299,C
24397,180,0,-1.136424403,-1.011337992,-0.73769544,A
24397,76,1,-0.264728536,-0.001779251,-0.276165693,C
24397,368,0,0.00159652,-0.177825185,-0.267056259,C
24397,351,0,-0.42815394,-0.645499219,-0.649486598,C
24397,357,0,-0.189963531,-0.526486244,-0.160255534,C
24402,190,0,-0.689303595,-0.887893823,-0.532535565,E
24402,18,0,-1.2827713,-1.039873346,-1.127695736,A
24402,351,0,-0.42815394,-0.645499219,-0.649486598,C
24402,11,0,1.105487548,0.726339419,1.099596424,C
24402,383,0,-0.902140492,-0.79477745,-0.825034934,A
24402,354,1,-0.802876038,-1.347918982,-1.285487276,C
24405,303,0,-0.449874569,-0.258874792,-0.324449355,A
24405,23,0,-0.975242734,-0.8548082,-0.388148742,A
24405,132,0,0.461227919,1.315556518,0.188845514,B
24405,131,0,-0.395710238,-0.316980406,-0.134253183,B
24405,192,1,-0.392362017,-0.470663529,-0.322217397,E
24405,369,0,-0.792137286,-1.074356967,-1.231419508,C
24444,380,0,-1.002124022,-0.887893823,-0.497393935,A
24444,22,0,-1.188455531,-1.057082041,-0.941359948,A
24444,33,0,0.880322838,0.254276956,1.136177553,C
24444,20,0,-1.163129655,-0.746251616,-0.941359948,A
24444,119,1,-1.074327998,-0.671794525,-0.628384896,A
24444,25,0,0.418302208,-0.415526536,0.233901451,C
24459,154,1,-0.428279401,-0.735538971,-0.322217397,E
24459,73,0,-1.004278178,-0.811070012,-0.953056433,C
24459,85,0,-0.472428329,0.245686339,-0.124270987,A
24459,100,0,-1.382006233,-1.52936429,-1.052632295,A
24459,382,0,-1.386023693,-1.091698634,-1.25830726,A
24459,366,0,-0.355591214,-0.860305562,-0.649486598,C
24460,84,1,-0.878503991,-0.577843738,-0.388148742,A
24460,20,0,-1.163129655,-0.746251616,-0.941359948,A
24460,389,0,-1.461300042,-1.409661303,-1.044677504,A
24460,35,0,0.750543513,0.561096368,0.420274094,C
24460,191,0,-0.843833392,-0.926804496,-0.747813742,E
24460,353,0,-0.293648684,-0.746251616,-0.426619299,C
24462,35,0,0.750543513,0.561096368,0.420274094,C
24462,71,0,0.975765834,2.007960557,1.502293278,B
24462,189,1,-0.797381559,-0.988639608,-0.825034934,E
24462,153,0,-0.824122533,-0.838356394,-0.825034934,E
24462,127,0,0.907391712,2.300187625,1.868473249,B
24462,176,0,0.21921682,0.814316422,0.127479566,B
24482,372,1,-0.746678846,-1.453391881,-1.088492787,C
24482,58,0,-1.172907827,-0.910087174,-0.838254465,A
24482,366,0,-0.355591214,-0.860305562,-0.649486598,C
24482,214,0,-1.513285148,-1.37251409,-1.326819405,A
24482,384,0,-0.778994691,-0.762368674,-0.41115998,A
24482,21,0,-1.194444017,-1.149992908,-0.941359948,A
24490,189,1,-0.797381559,-0.988639608,-0.825034934,E
24490,329,0,0.076155816,0.322416344,-0.083045861,D
24490,275,0,0.148227299,0.185087209,0.080446139,D
24490,130,0,-0.76753021,-0.380788749,-0.825034934,B
24490,191,0,-0.843833392,-0.926804496,-0.747813742,E
24490,221,0,0.242443577,0.185087209,-0.016360926,D
24500,389,0,-1.461300042,-1.409661303,-1.044677504,A
24500,351,1,-0.42815394,-0.645499219,-0.649486598,C
24500,109,0,-0.394976495,-0.460588113,0.166009402,B
24500,366,0,-0.355591214,-0.860305562,-0.649486598,C
24500,229,0,0.49450252,-1.238878901,-0.331530395,C
24500,171,0,0.946701133,1.226602773,1.590349449,D
24507,372,0,-0.746678846,-1.453391881,-1.088492787,C
24507,218,0,-0.970273001,-1.37251409,-1.244827244,D
24507,338,0,1.00291967,1.613704933,0.171966883,D
24507,155,1,-0.543616054,-1.287014439,-0.505382877,E
24507,82,0,-1.017705744,-0.614146849,-0.895347356,A
24507,217,0,-0.116286719,0.347704275,-0.186531119,D
24523,153,0,-0.824122533,-0.838356394,-0.825034934,E
24523,63,0,-1.27255916,-0.988639608,-0.840769521,A
24523,190,1,-0.689303595,-0.887893823,-0.532535565,E
24523,358,0,0.574750505,0.267132132,0.73162331,C
24523,75,0,-0.966209177,-0.816514035,-1.326819405,C
24523,155,0,-0.543616054,-1.287014439,-0.505382877,E
24541,220,1,-0.531765251,-0.849317562,-0.465690982,D
24541,25,0,0.418302208,-0.415526536,0.233901451,C
24541,352,0,0.373373773,0.612896098,0.632086314,C
24541,33,0,0.880322838,0.254276956,1.136177553,C
24541,77,0,-0.019288892,0.581090147,0.064569661,C
24541,92,0,-1.013567103,-1.034151744,-0.649486598,A
24542,180,0,-1.136424403,-1.011337992,-0.73769544,A
24542,324,1,-0.392364776,-0.677072122,-0.25797989,D
24542,55,0,-1.015942157,-1.051338476,-0.557125544,A
24542,308,0,-0.335357209,-0.666523126,-0.426619299,C
24542,118,0,-1.146420679,-0.838356394,-0.769285309,A
24542,215,0,-1.252563536,-0.977333315,-1.211707067,A
24546,65,0,-1.884360145,-2.107802624,-2.123680434,A
24546,139,0,-0.524243189,-0.572681465,-0.134253183,B
24546,219,1,-0.525156184,-0.719517791,-0.465690982,D
24546,284,0,-0.533104014,0.02087903,-0.505382877,C
24546,114,0,0.708408195,1.212759752,1.345091332,B
24546,282,0,-0.015952501,0.512744777,3.61E-05,C
24552,370,0,-0.733912492,-1.074356967,-1.231419508,C
24552,84,0,-0.878503991,-0.577843738,-0.388148742,A
24552,276,1,-0.429548588,-0.910087174,0.05659346,D
24552,343,0,0.525857598,0.488372251,0.803759183,C
24552,50,0,-1.166443336,-1.161743166,-0.887876789,A
24552,219,0,-0.525156184,-0.719517791,-0.465690982,D
24576,154,0,-0.428279401,-0.735538971,-0.322217397,E
24576,65,0,-1.884360145,-2.107802624,-2.123680434,A
24576,131,1,-0.395710238,-0.316980406,-0.134253183,B
24576,88,0,-1.165871361,-0.624573325,-0.388148742,A
24576,364,0,-0.519509165,-1.057082041,-0.989448678,C
24576,129,0,-0.192596285,-0.107506317,-0.134253183,B
24584,369,0,-0.792137286,-1.074356967,-1.231419508,C
24584,324,1,-0.392364776,-0.677072122,-0.25797989,D
24584,140,0,-0.495593345,-0.268506976,-0.204202832,B
24584,330,0,0.339941107,0.167621833,0.755900558,D
24584,130,0,-0.76753021,-0.380788749,-0.825034934,B
24584,218,0,-0.970273001,-1.37251409,-1.244827244,D
24594,43,0,-0.848919389,-1.022730374,-1.124618783,A
24594,142,0,-1.190269789,-1.472264772,-1.21808328,B
24594,382,0,-1.386023693,-1.091698634,-1.25830726,A
24594,167,0,-0.090935138,-0.006324665,-0.465690982,E
24594,180,1,-1.136424403,-1.011337992,-0.73769544,A
24594,40,0,1.322101478,0.228455624,1.136177553,C
24598,69,0,-0.799773184,-0.567525122,-0.539420753,A
24598,35,0,0.750543513,0.561096368,0.420274094,C
24598,275,0,0.148227299,0.185087209,0.080446139,D
24598,382,0,-1.386023693,-1.091698634,-1.25830726,A
24598,78,0,-0.698937451,-1.109107561,-0.680833013,A
24598,139,1,-0.524243189,-0.572681465,-0.134253183,B
24601,84,0,-0.878503991,-0.577843738,-0.388148742,A
24601,281,0,-0.92726588,-1.034151744,-1.326819405,C
24601,139,1,-0.524243189,-0.572681465,-0.134253183,B
24601,179,0,0.959158997,1.616873727,1.511239752,B
24601,92,0,-1.013567103,-1.034151744,-0.649486598,A
24601,161,0,-0.791145017,-0.994303452,-0.75134277,E
24607,326,0,0.751620643,0.810526978,0.755900558,D
24607,36,0,0.725134165,0.589062789,0.420274094,C
24607,7,0,0.607974662,0.052409689,0.574304971,C
24607,263,1,-0.402647123,-0.321856665,-0.186531119,D
24607,236,0,1.438681699,0.581090147,0.682350054,C
24607,135,0,0.129673827,0.335078118,0.44091138,B
24609,191,0,-0.843833392,-0.926804496,-0.747813742,E
24609,332,0,0.102952429,0.20248489,0.161723466,D
24609,47,0,-0.712592266,-0.385734861,-0.513196748,A
24609,263,1,-0.402647123,-0.321856665,-0.186531119,D
24609,54,0,-1.161908674,-0.887893823,-0.870917632,A
24609,84,0,-0.878503991,-0.577843738,-0.388148742,A
24620,325,0,-0.716346291,-0.843833632,-0.649486598,D
24620,89,0,-0.632048065,0.389536787,-0.239925394,A
24620,22,0,-1.188455531,-1.057082041,-0.941359948,A
24620,42,0,-0.430685017,0.612896098,-0.33732192,A
24620,144,1,-0.366828799,-0.655998863,-0.235072948,D
24620,329,0,0.076155816,0.322416344,-0.083045861,D
24623,129,1,-0.192596285,-0.107506317,-0.134253183,B
24623,366,0,-0.355591214,-0.860305562,-0.649486598,C
24623,50,0,-1.166443336,-1.161743166,-0.887876789,A
24623,203,0,0.54398755,-0.603744536,-1.113879166,D
24623,189,0,-0.797381559,-0.988639608,-0.825034934,E
24623,357,0,-0.189963531,-0.526486244,-0.160255534,C
24627,73,0,-1.004278178,-0.811070012,-0.953056433,C
24627,272,1,-0.815319206,-1.209054233,-0.825034934,D
24627,380,0,-1.002124022,-0.887893823,-0.497393935,A
24627,77,0,-0.019288892,0.581090147,0.064569661,C
24627,367,0,0.246549423,0.056896042,0.371447556,C
24627,134,0,0.262955509,0.624765464,0.873872287,B
24629,274,0,-0.568913014,-0.994303452,-0.539623546,D
24629,382,0,-1.386023693,-1.091698634,-1.25830726,A
24629,129,1,-0.192596285,-0.107506317,-0.134253183,B
24629,73,0,-1.004278178,-0.811070012,-0.953056433,C
24629,386,0,-1.261538395,-0.937984069,-1.165959453,A
24629,157,0,0.347763509,0.710861487,0.833212255,E
